id,name,type,level,rarity,vendor_value
525,Cleric's Privateer Hat of the Lich,Armor,80,Masterwork,165
526,Shaman's Conjurer Chest of the Eagle,Armor,77,Rare,284
527,Honed Reinforced Scale Boots of Hoelbrak,Armor,40,Masterwork,76
528,Berserker's Privateer Coat,Armor,71,Fine,89
529,Shaman's Conjurer Chest of Divinity,Armor,80,Rare,297
530,Cleric's Conjurer Chest of the Eagle,Armor,71,Rare,266
531,Cleric's Conjurer Chest of Scavenging,Armor,78,Rare,288
532,Vital Studded Boots,Armor,13,Fine,18
533,Strong Privateer Hat of Infiltration,Armor,39,Rare,139
534,Honed Reinforced Scale Boots of Melandru,Armor,46,Masterwork,84
535,Strong Privateer Hat of the Lich,Armor,46,Rare,158
536,Honed Reinforced Scale Boots of the Flame Legion,Armor,52,Masterwork,92
537,Berserker's Privateer Coat,Armor,76,Fine,95
538,Cleric's Conjurer Chest of the Traveler,Armor,80,Rare,297
539,Conjurer Chest of Rage,Armor,72,Rare,270
540,Strong Privateer Hat of Rage,Armor,53,Rare,177
541,Berserker's Privateer Coat,Armor,80,Fine,99
542,Conjurer Chest of the Flame Legion,Armor,79,Rare,293
543,Honed Reinforced Scale Boots of Scavenging,Armor,58,Masterwork,100
544,Vital Studded Boots,Armor,18,Fine,22
545,Conjurer Chest of Rata Sum,Armor,80,Rare,297
546,Ravaging Privateer Hat of Divinity,Armor,40,Rare,143
547,Ravaging Privateer Hat of the Afflicted,Armor,47,Rare,158
548,Rampager's Reinforced Scale Boots of the Grove,Armor,64,Masterwork,108
549,Carrion Privateer Coat,Armor,62,Fine,80
550,Strong Marauder Mask of Grenth,Armor,60,Rare,195
551,Mighty Country Boots,Armor,0,Basic,4
552,Berserker's Marauder Mask of Melandru,Armor,67,Rare,210
553,Rampager's Reinforced Scale Boots of the Afflicted,Armor,70,Masterwork,118
554,Malign Studded Boots,Armor,9,Fine,14
555,Mighty Country Boots,Armor,0,Basic,5
556,Carrion Privateer Coat,Armor,67,Fine,84
557,Berserker's Marauder Mask of the Grove,Armor,74,Rare,229
558,Berserker's Marauder Mask of Dwayna,Armor,80,Rare,248
559,Rampager's Reinforced Scale Boots of Rage,Armor,76,Masterwork,126
560,Ravaging Marauder Mask of Infiltration,Armor,54,Rare,177
561,Rampager's Reinforced Scale Boots of Melandru,Armor,80,Masterwork,132
562,Carrion Privateer Coat,Armor,72,Fine,90
563,Malign Studded Boots,Armor,14,Fine,19
564,Carrion Marauder Mask of Rage,Armor,61,Rare,195
565,Berserker's Seer Boots of the Flock,Armor,62,Exotic,212
566,Carrion Marauder Mask of Divinity,Armor,68,Rare,214
567,Carrion Privateer Coat,Armor,77,Fine,95
568,Ravaging Reinforced Scale Boots of the Lich,Armor,53,Masterwork,94
569,Berserker's Seer Boots of the Citadel,Armor,70,Exotic,236
570,Carrion Privateer Coat,Armor,80,Fine,99
571,Berserker's Seer Boots of the Dolyak,Armor,78,Exotic,256
572,Carrion Marauder Mask of the Flock,Armor,75,Rare,233
573,Ravaging Reinforced Scale Boots of Dwayna,Armor,59,Masterwork,102
574,Carrion Marauder Mask of the Grove,Armor,80,Rare,248
575,Rampager's Privateer Coat,Armor,63,Fine,81
576,Zhed's Boots,Armor,80,Exotic,264
577,Honed Marauder Mask of Scavenging,Armor,55,Rare,180
578,Carrion Seer Boots of Dwayna,Armor,63,Exotic,216
579,Rampager's Marauder Mask of Infiltration,Armor,62,Rare,199
580,Shaman's Reinforced Scale Boots of Rata Sum,Armor,65,Masterwork,110
581,Malign Studded Boots,Armor,19,Fine,23
582,Shaman's Reinforced Scale Boots of Lyssa,Armor,71,Masterwork,118
583,Rampager's Marauder Mask of Infiltration,Armor,69,Rare,218
584,Carrion Seer Boots of Infiltration,Armor,71,Exotic,236
585,Carrion Seer Boots of Balthazar,Armor,79,Exotic,260
586,Rampager's Marauder Mask of Balthazar,Armor,76,Rare,237
587,Ogden's Boots,Armor,80,Exotic,264
588,Rampager's Privateer Coat,Armor,68,Fine,86
589,Rampager's Privateer Coat,Armor,73,Fine,92
590,Shaman's Reinforced Scale Boots of Infiltration,Armor,77,Masterwork,126
591,Rampager's Marauder Mask of Rata Sum,Armor,80,Rare,248
592,Shaman's Reinforced Scale Boots of Mercy,Armor,80,Masterwork,132
593,Strong Studded Boots,Armor,21,Fine,24
594,Rampager's Seer Boots of Melandru,Armor,64,Exotic,216
595,Shaman's Marauder Mask of Lyssa,Armor,70,Rare,222
596,Rampager's Seer Boots of Rage,Armor,72,Exotic,240
597,Shaman's Marauder Mask of Scavenging,Armor,77,Rare,237
598,Norgu's Boots,Armor,80,Exotic,264
599,Strong Studded Boots,Armor,26,Fine,28
600,Shaman's Seer Boots of the Flame Legion,Armor,65,Exotic,220
601,Rampager's Privateer Coat,Armor,78,Fine,96
602,Shaman's Marauder Mask of Hoelbrak,Armor,80,Rare,248
603,Cleric's Reinforced Scale Boots of Dwayna,Armor,66,Masterwork,112
604,Shaman's Seer Boots of the Dolyak,Armor,73,Exotic,244
605,Cleric's Marauder Mask of Rage,Armor,71,Rare,222
606,Cleric's Reinforced Scale Boots of the Pack,Armor,72,Masterwork,120
607,Cleric's Marauder Mask of the Traveler,Armor,78,Rare,240
608,Tahlkora's Boots,Armor,80,Exotic,264
609,Rampager's Privateer Coat,Armor,80,Fine,99
610,Cleric's Marauder Mask of Vampirism,Armor,80,Rare,248
611,Cleric's Reinforced Scale Boots of the Dolyak,Armor,78,Masterwork,128
612,Shaman's Privateer Coat,Armor,64,Fine,81
613,Cleric's Seer Boots of Scavenging,Armor,66,Exotic,224
614,Marauder Mask of Divinity,Armor,72,Rare,225
615,Cleric's Seer Boots of the Lich,Armor,74,Exotic,244
616,Mhenlo's Boots,Armor,80,Exotic,264
617,Marauder Mask of the Eagle,Armor,79,Rare,244
618,Seer Boots of the Afflicted,Armor,75,Exotic,248
619,Shaman's Privateer Coat,Armor,69,Fine,87
620,Strong Swindler Boots,Armor,31,Fine,31
621,Cleric's Reinforced Scale Boots of Scavenging,Armor,80,Masterwork,132
622,Marauder Mask of the Afflicted,Armor,80,Rare,248
623,Jatoro's Boots,Armor,80,Exotic,264
624,Strong Swindler Boots,Armor,36,Fine,35
625,Strong Banded Greaves of the Dolyak,Armor,60,Rare,156
626,Berserker's Seer Boots of the Flame Legion,Armor,76,Exotic,252
627,Berserker's Banded Greaves of the Lich,Armor,67,Rare,168
628,Shaman's Privateer Coat,Armor,74,Fine,92
629,Khilbron's Boots,Armor,80,Exotic,264
630,Shaman's Privateer Coat,Armor,79,Fine,98
631,Mighty Country Boots,Armor,6,Fine,11
632,Berserker's Banded Greaves of Hoelbrak,Armor,74,Rare,183
633,Mighty Country Boots,Armor,11,Fine,16
634,Mighty Country Boots,Armor,16,Fine,20
635,Berserker's Sneakthief Shoulderguards of the Citadel,Armor,62,Exotic,234
636,Precise Country Boots,Armor,7,Fine,12
637,Shaman's Privateer Coat,Armor,80,Fine,99
638,Precise Country Boots,Armor,12,Fine,17
639,Berserker's Sneakthief Shoulderguards of Balthazar,Armor,70,Exotic,260
640,Berserker's Banded Greaves of the Eagle,Armor,80,Rare,198
641,Berserker's Sneakthief Shoulderguards of Grenth,Armor,78,Exotic,282
642,Precise Country Boots,Armor,17,Fine,21
643,Vital Country Boots,Armor,8,Fine,13
644,Ravaging Studded Boots,Armor,22,Fine,25
645,Strong Reinforced Scale Boots of the Citadel,Armor,53,Rare,141
646,Nika's Pauldrons,Armor,80,Exotic,291
647,Vital Country Boots,Armor,13,Fine,18
648,Ravaging Swindler Boots,Armor,27,Fine,28
649,Strong Reinforced Scale Boots of the Dolyak,Armor,46,Rare,126
650,Vital Country Boots,Armor,18,Fine,22
651,Carrion Sneakthief Shoulderguards of the Flame Legion,Armor,63,Exotic,238
652,Strong Reinforced Scale Boots of the Eagle,Armor,39,Rare,111
653,Mighty Studded Gloves,Armor,0,Basic,4
654,Malign Country Boots,Armor,9,Fine,14
655,Carrion Sneakthief Shoulderguards of the Flock,Armor,71,Exotic,260
656,Malign Country Boots,Armor,14,Fine,19
657,Carrion Sneakthief Shoulderguards of the Flock,Armor,79,Exotic,286
658,Malign Country Boots,Armor,19,Fine,23
659,Shiro's Pauldrons,Armor,80,Exotic,291
660,Strong Country Boots,Armor,21,Fine,24
661,Mighty Studded Gloves,Armor,0,Basic,5
662,Strong Country Boots,Armor,26,Fine,28
663,Strong Magician Boots,Armor,31,Fine,31
664,Ravaging Swindler Boots,Armor,32,Fine,32
665,Strong Magician Boots,Armor,36,Fine,35
666,Ravaging Reinforced Scale Boots of Rage,Armor,40,Rare,114
667,Rampager's Sneakthief Shoulderguards of the Centaur,Armor,64,Exotic,238
668,Ravaging Country Boots,Armor,22,Fine,25
669,Rampager's Sneakthief Shoulderguards of Strength,Armor,72,Exotic,264
670,Ravaging Country Boots,Armor,27,Fine,28
671,Ravaging Swindler Boots,Armor,37,Fine,35
672,Ravaging Reinforced Scale Boots of Vampirism,Armor,47,Rare,126
673,Aidan's Pauldrons,Armor,80,Exotic,291
674,Ravaging Magician Boots,Armor,32,Fine,32
675,Ravaging Banded Greaves of Balthazar,Armor,54,Rare,141
676,Shaman's Sneakthief Shoulderguards of the Flock,Armor,65,Exotic,242
677,Ravaging Magician Boots,Armor,37,Fine,35
678,Honed Country Boots,Armor,23,Fine,26
679,Shaman's Sneakthief Shoulderguards of Divinity,Armor,73,Exotic,269
680,Reyna's Pauldrons,Armor,80,Exotic,291
681,Honed Country Boots,Armor,28,Fine,29
682,Cleric's Sneakthief Shoulderguards of Lyssa,Armor,66,Exotic,247
683,Honed Magician Boots,Armor,33,Fine,33
684,Carrion Banded Greaves of the Traveler,Armor,61,Rare,156
685,Carrion Banded Greaves of the Flock,Armor,68,Rare,171
686,Honed Studded Boots,Armor,23,Fine,26
687,Cleric's Sneakthief Shoulderguards of Mercy,Armor,74,Exotic,269
688,Honed Magician Boots,Armor,38,Fine,36
689,Ravaging Country Boots,Armor,24,Fine,26
690,Ravaging Country Boots,Armor,29,Fine,30
691,Zho's Pauldrons,Armor,80,Exotic,291
692,Berserker's Sneakthief Gloves of the Grove,Armor,62,Exotic,191
693,Carrion Banded Greaves of Strength,Armor,75,Rare,186
694,Ravaging Magician Boots,Armor,34,Fine,33
696,Berserker's Sneakthief Gloves of Vampirism,Armor,70,Exotic,213
697,Ravaging Magician Boots,Armor,39,Fine,37
698,Carrion Banded Greaves of the Flame Legion,Armor,80,Rare,198
699,Errol's Pauldrons,Armor,80,Exotic,291
700,Berserker's Sneakthief Shoulderguards of Dwayna,Armor,76,Exotic,278
701,Strong Magician Boots,Armor,41,Fine,38
702,Honed Banded Greaves of Divinity,Armor,55,Rare,144
703,Vatlaaw's Pauldrons,Armor,80,Exotic,291
704,Strong Magician Boots,Armor,46,Fine,42
705,Berserker's Sneakthief Gloves of Lyssa,Armor,78,Exotic,231
706,Mighty Swindler Pauldrons,Armor,11,Fine,18
707,Strong Magician Boots,Armor,51,Fine,45
708,Honed Studded Boots,Armor,28,Fine,29
709,Strong Magician Boots,Armor,56,Fine,49
710,Rampager's Banded Greaves of the Pack,Armor,62,Rare,159
711,Mighty Swindler Pauldrons,Armor,16,Fine,22
712,Ravaging Magician Boots,Armor,42,Fine,39
713,Honed Swindler Boots,Armor,33,Fine,33
714,Nika's Gloves,Armor,80,Exotic,238
715,Ravaging Magician Boots,Armor,47,Fine,42
716,Rampager's Banded Greaves of Hoelbrak,Armor,69,Rare,174
717,Precise Swindler Pauldrons,Armor,12,Fine,19
718,Ravaging Magician Boots,Armor,52,Fine,46
719,Precise Swindler Pauldrons,Armor,17,Fine,24
720,Ravaging Magician Boots,Armor,57,Fine,49
721,Vital Swindler Pauldrons,Armor,13,Fine,20
722,Honed Magician Boots,Armor,43,Fine,40
723,Rampager's Banded Greaves of Lyssa,Armor,76,Rare,189
724,Vital Swindler Pauldrons,Armor,18,Fine,25
725,Honed Magician Boots,Armor,48,Fine,43
726,Malign Swindler Pauldrons,Armor,14,Fine,21
727,Rampager's Banded Greaves of Balthazar,Armor,80,Rare,198
728,Carrion Sneakthief Gloves of the Lich,Armor,63,Exotic,195
729,Honed Magician Boots,Armor,53,Fine,47
730,Shaman's Banded Greaves of the Eagle,Armor,70,Rare,177
731,Malign Swindler Pauldrons,Armor,19,Fine,26
732,Honed Magician Boots,Armor,58,Fine,50
733,Carrion Sneakthief Gloves of Melandru,Armor,71,Exotic,213
734,Strong Swindler Pauldrons,Armor,21,Fine,27
735,Ravaging Magician Boots,Armor,44,Fine,40
736,Honed Swindler Boots,Armor,38,Fine,36
737,Ravaging Magician Boots,Armor,49,Fine,44
738,Strong Swindler Pauldrons,Armor,26,Fine,31
739,Shaman's Banded Greaves of Mercy,Armor,77,Rare,189
740,Ravaging Magician Boots,Armor,54,Fine,47
741,Carrion Sneakthief Gloves of Hoelbrak,Armor,79,Exotic,234
742,Strong Swindler Pauldrons,Armor,31,Fine,35
743,Ravaging Magician Boots,Armor,59,Fine,51
744,Ravaging Studded Boots,Armor,24,Fine,26
745,Shaman's Banded Greaves of the Eagle,Armor,80,Rare,198
746,Strong Swindler Pauldrons,Armor,36,Fine,39
747,Berserker's Cabalist Boots,Armor,61,Fine,52
748,Berserker's Cabalist Boots,Armor,66,Fine,56
749,Shiro's Gloves,Armor,80,Exotic,238
750,Ravaging Swindler Pauldrons,Armor,22,Fine,28
751,Cleric's Banded Greaves of Rata Sum,Armor,71,Rare,177
752,Berserker's Cabalist Boots,Armor,71,Fine,59
753,Ravaging Studded Boots,Armor,29,Fine,30
754,Berserker's Cabalist Boots,Armor,76,Fine,63
755,Ravaging Swindler Pauldrons,Armor,27,Fine,31
756,Ravaging Swindler Pauldrons,Armor,32,Fine,36
757,Berserker's Cabalist Boots,Armor,80,Fine,66
758,Cleric's Banded Greaves of Lyssa,Armor,78,Rare,192
759,Carrion Cabalist Boots,Armor,62,Fine,53
760,Ravaging Swindler Pauldrons,Armor,37,Fine,39
761,Cleric's Banded Greaves of the Pack,Armor,80,Rare,198
762,Carrion Cabalist Boots,Armor,67,Fine,56
763,Rampager's Sneakthief Gloves of Lyssa,Armor,64,Exotic,195
764,Carrion Cabalist Boots,Armor,72,Fine,60
765,Honed Swindler Pauldrons,Armor,23,Fine,29
766,Honed Swindler Pauldrons,Armor,28,Fine,32
768,Carrion Cabalist Boots,Armor,77,Fine,63
769,Rampager's Sneakthief Gloves of Scavenging,Armor,72,Exotic,216
770,Carrion Cabalist Boots,Armor,80,Fine,66
771,Honed Swindler Pauldrons,Armor,33,Fine,37
772,Banded Greaves of the Citadel,Armor,79,Rare,195
773,Honed Swindler Pauldrons,Armor,38,Fine,40
774,Rampager's Cabalist Boots,Armor,63,Fine,54
775,Aidan's Gloves,Armor,80,Exotic,238
776,Ravaging Swindler Boots,Armor,34,Fine,33
777,Banded Greaves of the Afflicted,Armor,80,Rare,198
778,Ravaging Swindler Pauldrons,Armor,24,Fine,29
779,Rampager's Cabalist Boots,Armor,68,Fine,57
780,Rampager's Cabalist Boots,Armor,73,Fine,61
781,Ravaging Swindler Pauldrons,Armor,29,Fine,33
782,Rampager's Cabalist Boots,Armor,78,Fine,64
783,Ravaging Swindler Boots,Armor,39,Fine,37
784,Ravaging Swindler Pauldrons,Armor,34,Fine,37
785,Shaman's Sneakthief Gloves of the Pack,Armor,65,Exotic,198
786,Rampager's Cabalist Boots,Armor,80,Fine,66
787,Ravaging Swindler Pauldrons,Armor,39,Fine,41
788,Shaman's Cabalist Boots,Armor,64,Fine,54
789,Shaman's Sneakthief Gloves of Mercy,Armor,73,Exotic,220
790,Strong Swindler Pauldrons,Armor,41,Fine,42
791,Shaman's Cabalist Boots,Armor,69,Fine,58
792,Reyna's Gloves,Armor,80,Exotic,238
793,Shaman's Cabalist Boots,Armor,74,Fine,61
794,Strong Swindler Pauldrons,Armor,46,Fine,47
795,Shaman's Cabalist Boots,Armor,79,Fine,65
796,Strong Swindler Boots,Armor,41,Fine,38
797,Strong Swindler Pauldrons,Armor,51,Fine,50
798,Shaman's Cabalist Boots,Armor,80,Fine,66
799,Strong Swindler Pauldrons,Armor,56,Fine,54
800,Ravaging Swindler Pauldrons,Armor,42,Fine,43
801,Berserker's Scallywag Greaves of Scavenging,Armor,62,Exotic,212
802,Berserker's Scallywag Greaves of the Citadel,Armor,70,Exotic,236
803,Cleric's Sneakthief Gloves of the Centaur,Armor,66,Exotic,202
804,Strong Swindler Boots,Armor,46,Fine,42
805,Ravaging Swindler Pauldrons,Armor,47,Fine,47
806,Cleric's Sneakthief Gloves of Strength,Armor,74,Exotic,220
807,Berserker's Scallywag Greaves of Vampirism,Armor,78,Exotic,256
808,Ravaging Swindler Pauldrons,Armor,52,Fine,51
809,Ravaging Swindler Pauldrons,Armor,57,Fine,54
810,Devona's Greaves,Armor,80,Exotic,264
811,Zho's Gloves,Armor,80,Exotic,238
812,Honed Swindler Pauldrons,Armor,43,Fine,44
813,Strong Swindler Boots,Armor,51,Fine,45
814,Honed Swindler Pauldrons,Armor,48,Fine,48
816,Honed Swindler Pauldrons,Armor,53,Fine,52
817,Honed Swindler Pauldrons,Armor,58,Fine,55
818,Ravaging Swindler Pauldrons,Armor,44,Fine,44
819,Errol's Gloves,Armor,80,Exotic,238
820,Carrion Scallywag Greaves of Lyssa,Armor,63,Exotic,216
821,Strong Swindler Boots,Armor,56,Fine,49
822,Ravaging Swindler Pauldrons,Armor,49,Fine,49
823,Ravaging Swindler Pauldrons,Armor,54,Fine,52
824,Berserker's Sneakthief Gloves of the Citadel,Armor,76,Exotic,227
825,Vatlaaw's Gloves,Armor,80,Exotic,238
826,Ravaging Swindler Pauldrons,Armor,59,Fine,57
827,Carrion Scallywag Greaves of Dwayna,Armor,71,Exotic,236
828,Berserker's Privateer Shoulders,Armor,61,Fine,58
829,Berserker's Privateer Shoulders,Armor,66,Fine,62
830,Carrion Scallywag Greaves of Lyssa,Armor,79,Exotic,260
831,Ravaging Swindler Boots,Armor,42,Fine,39
832,Berserker's Privateer Shoulders,Armor,71,Fine,65
833,Mighty Studded Gloves,Armor,6,Fine,10
834,Sheena's Greaves,Armor,80,Exotic,264
835,Mighty Studded Gloves,Armor,11,Fine,15
836,Berserker's Privateer Shoulders,Armor,76,Fine,70
837,Berserker's Privateer Shoulders,Armor,80,Fine,73
838,Carrion Privateer Shoulders,Armor,62,Fine,59
839,Ravaging Swindler Boots,Armor,47,Fine,42
840,Carrion Privateer Shoulders,Armor,67,Fine,62
841,Rampager's Scallywag Greaves of the Dolyak,Armor,64,Exotic,216
842,Mighty Studded Gloves,Armor,16,Fine,18
843,Carrion Privateer Shoulders,Armor,72,Fine,66
844,Carrion Privateer Shoulders,Armor,77,Fine,70
845,Precise Studded Gloves,Armor,7,Fine,11
846,Rampager's Scallywag Greaves of Infiltration,Armor,72,Exotic,240
847,Precise Studded Gloves,Armor,12,Fine,16
848,Koss' Greaves,Armor,80,Exotic,264
849,Carrion Privateer Shoulders,Armor,80,Fine,73
850,Mighty Magician Boots of the Flame Legion,Armor,14,Masterwork,38
851,Rampager's Privateer Shoulders,Armor,63,Fine,60
852,Ravaging Swindler Boots,Armor,52,Fine,46
853,Shaman's Scallywag Greaves of Dwayna,Armor,65,Exotic,220
854,Mighty Magician Boots of Hoelbrak,Armor,20,Masterwork,48
855,Rampager's Privateer Shoulders,Armor,68,Fine,63
856,Precise Studded Gloves,Armor,17,Fine,19
857,Strong Magician Boots of Vampirism,Armor,26,Masterwork,56
858,Rampager's Privateer Shoulders,Armor,73,Fine,68
859,Shaman's Scallywag Greaves of the Flame Legion,Armor,73,Exotic,244
860,Strong Magician Boots of Lyssa,Armor,32,Masterwork,64
861,Rampager's Privateer Shoulders,Armor,78,Fine,71
862,Ravaging Swindler Boots,Armor,57,Fine,49
863,Strong Magician Boots of the Flock,Armor,38,Masterwork,72
864,Ravaging Magician Boots of Grenth,Armor,27,Masterwork,56
865,Rampager's Privateer Shoulders,Armor,80,Fine,73
866,Jalis' Greaves,Armor,80,Exotic,264
867,Vital Studded Gloves,Armor,8,Fine,12
868,Vital Studded Gloves,Armor,13,Fine,17
869,Ravaging Magician Boots of Vampirism,Armor,33,Masterwork,66
870,Shaman's Privateer Shoulders,Armor,64,Fine,60
871,Strong Cabalist Boots of Grenth,Armor,44,Masterwork,80
872,Strong Cabalist Boots of the Grove,Armor,50,Masterwork,90
873,Shaman's Privateer Shoulders,Armor,69,Fine,64
874,Cleric's Scallywag Greaves of Rata Sum,Armor,66,Exotic,224
875,Shaman's Privateer Shoulders,Armor,74,Fine,68
876,Cleric's Scallywag Greaves of Rage,Armor,74,Exotic,244
877,Vital Studded Gloves,Armor,18,Fine,20
878,Shaman's Privateer Shoulders,Armor,79,Fine,72
879,Strong Cabalist Boots of Rage,Armor,56,Masterwork,98
880,Ravaging Magician Boots of Lyssa,Armor,39,Masterwork,74
881,Honed Swindler Boots,Armor,43,Fine,40
882,Malign Studded Gloves,Armor,9,Fine,13
883,Ravaging Cabalist Boots of Lyssa,Armor,45,Masterwork,82
884,Shaman's Privateer Shoulders,Armor,80,Fine,73
885,Ravaging Cabalist Boots of the Dolyak,Armor,51,Masterwork,90
886,Rurik's Greaves,Armor,80,Exotic,264
887,Ravaging Cabalist Boots of Balthazar,Armor,57,Masterwork,98
888,Malign Studded Gloves,Armor,14,Fine,18
890,Honed Swindler Boots,Armor,48,Fine,43
891,Honed Cabalist Boots of Lyssa,Armor,40,Masterwork,76
892,Yakkington's Greaves,Armor,80,Exotic,264
893,Honed Cabalist Boots of Balthazar,Armor,46,Masterwork,84
894,Honed Cabalist Boots of the Traveler,Armor,52,Masterwork,92
895,Malign Studded Gloves,Armor,19,Fine,21
896,Galrath's Greaves,Armor,80,Exotic,264
897,Honed Cabalist Boots of the Eagle,Armor,58,Masterwork,100
898,Strong Studded Gloves,Armor,21,Fine,22
899,Ravaging Cabalist Boots of Rata Sum,Armor,53,Masterwork,94
900,Honed Swindler Boots,Armor,53,Fine,47
901,Ravaging Cabalist Boots of Dwayna,Armor,59,Masterwork,102
902,Berserker's Cabalist Boots of Infiltration,Armor,62,Masterwork,106
903,Berserker's Scallywag Greaves of the Traveler,Armor,76,Exotic,252
904,Berserker's Cabalist Boots of the Flame Legion,Armor,68,Masterwork,114
905,Strong Studded Gloves,Armor,26,Fine,26
906,Berserker's Cabalist Boots of Infiltration,Armor,74,Masterwork,122
907,Strong Swindler Gloves,Armor,31,Fine,28
908,Berserker's Cabalist Boots of Divinity,Armor,80,Masterwork,132
909,Honed Swindler Boots,Armor,58,Fine,50
910,Carrion Cabalist Boots of Infiltration,Armor,63,Masterwork,108
